,Timestep,Asset Price,Asset Vol
0,1,99.96477132512874,0.039958103604780165
1,2,99.9075426086879,0.039924912245904345
2,3,99.94120275171342,0.03991945236997999
3,4,99.9864410090678,0.04004603659726105
4,5,100.03851497704466,0.04012642091375985
5,6,99.99183872414689,0.040106614057369684
6,7,99.97279383791377,0.04014754650835923
7,8,100.00827694726317,0.040015579867826286
8,9,100.1808465656396,0.03962834695594046
9,10,100.21621565214848,0.03961005389297678
10,11,100.09543324178739,0.039709838309249804
11,12,100.02666723242976,0.039728599137138595
12,13,99.88786991081396,0.03983735770513953
13,14,99.92456954510926,0.039849832356794096
14,15,100.1093726086473,0.03952254383744613
15,16,100.20649739875464,0.03952466553990273
16,17,100.01783050548241,0.039857182995593786
17,18,100.0728708176128,0.039715621966426584
18,19,99.94917029834139,0.0400317146715363
19,20,100.01646215941867,0.03992429833469115
20,21,99.99611998544749,0.03995665002397716
21,22,99.91583832730753,0.04014961879876748
22,23,99.9357131394462,0.04006883546698488
23,24,99.85488013113088,0.040312255275470554
24,25,99.94730846034219,0.040292379238668144
25,26,99.97193232878121,0.040277148574057196
26,27,99.96966511190718,0.04035211331603815
27,28,99.83073237181065,0.04045009845446155
28,29,99.74315472867046,0.04057762769581463
29,30,99.85866883305106,0.040319765189518
30,31,99.81679942258464,0.040306597713438426
31,32,99.8803363737927,0.04041759321409128
32,33,99.84338483752781,0.04063007442385212
33,34,99.88294135063293,0.0405487441845777
34,35,99.84823415396248,0.040387624817772326
35,36,99.89123049977233,0.040402001851088824
36,37,99.82876495746619,0.04051228051611622
37,38,99.79371365344221,0.04047524386927934
38,39,99.80367420451913,0.0405052680668233
39,40,99.92247403080052,0.04037124970370112
40,41,99.89639562831746,0.04037346209582568
41,42,100.01697698813456,0.04032389197445285
42,43,100.02287898234908,0.04053573936378699
43,44,99.97033670933988,0.040594992210578655
44,45,99.91370415281148,0.040669649654859356
45,46,99.81274592722367,0.04060786752437308
46,47,99.8112864791271,0.040662176440098466
47,48,99.7608891045424,0.04070228325105225
48,49,99.82489126722102,0.04072291499298737
49,50,99.80429616272733,0.04071978794562718
50,51,99.82916595798903,0.04067903480879483
51,52,99.71041967331992,0.04091089661281427
52,53,99.49225675500556,0.0411360340604167
53,54,99.66106630595499,0.041072086052156564
54,55,99.61864082818879,0.04114137832827767
55,56,99.6818776933258,0.040787682325861364
56,57,99.63946324807347,0.04077421765180107
57,58,99.59891782797229,0.0408950696075926
58,59,99.62299483474246,0.040788480100594875
59,60,99.46760530617804,0.04108066112265535
60,61,99.47950713824653,0.04128006086039226
61,62,99.66876564047011,0.041020607668118526
62,63,99.61758103715323,0.04105603329548129
63,64,99.76155415943371,0.040984432938679996
64,65,99.74883577502085,0.0412015228073993
65,66,99.86918523307155,0.04110702271909007
66,67,99.84416890057864,0.041066208371340604
67,68,99.93440011615081,0.04089740113007323
68,69,99.92735397327019,0.04081260538940478
69,70,99.87957881584411,0.04100465134768891
70,71,99.93033012989197,0.040934128339209945
71,72,99.78021002736992,0.04104489336836334
72,73,99.93400609488253,0.0410793067656182
73,74,99.98276669383343,0.04092974544278447
74,75,100.09420278687418,0.04068077459105545
75,76,100.16015336873346,0.04058428694013341
76,77,100.17221000813251,0.04051063157681942
77,78,100.29225921775496,0.040442563960444385
78,79,100.2597775376367,0.04042018459456925
79,80,100.3265902622316,0.040526571370355764
80,81,100.2014925459966,0.04056835264503009
81,82,100.19265121741586,0.04052243863476482
82,83,100.16387059301069,0.04068653099328982
83,84,100.15186348769448,0.04075115913112461
84,85,100.11966919123375,0.040672755547325794
85,86,100.1833175882948,0.040389445316633826
86,87,100.17618852271151,0.040481703376422255
87,88,100.16751550927161,0.04040869899622809
88,89,100.12607739601249,0.0403797856276504
89,90,100.11663326437352,0.04029702826904963
90,91,100.27948386974235,0.03983074186011457
91,92,100.33356806139317,0.03964629369622996
92,93,100.2612859699648,0.03992381589639055
93,94,100.22142199907537,0.040007651755561584
94,95,100.07405417818109,0.040166314906432375
95,96,100.01862953890067,0.040343285122217014
96,97,99.87780970111395,0.040419590575750015
97,98,99.91488130000619,0.040214500623628545
98,99,99.89740578926829,0.04003922279219469
99,100,100.01135450397284,0.040003890111794976
100,101,99.82061020604013,0.0405266144264413
101,102,99.90048832709348,0.040642420790994706
102,103,99.85244761418025,0.04073504022488699
103,104,99.88432610400469,0.04067824289860708
104,105,99.91159309546285,0.040571969408834715
105,106,99.83219789593186,0.04079825095227298
106,107,99.7391574432954,0.040953992865889605
107,108,99.61818780005979,0.041114905969843615
108,109,99.52558993892214,0.04120320203075266
109,110,99.6134944688092,0.04108032761477591
110,111,99.76182733105449,0.040920847369878874
111,112,99.82460209247294,0.040803796888984584
112,113,99.76154712585641,0.04095184176764109
113,114,99.62287632237309,0.04106507973762256
114,115,99.66480285554773,0.04105529555970215
115,116,99.74039897376876,0.04094902434271895
116,117,99.78034216151984,0.04100030368876949
117,118,99.73155197854075,0.041163097450390006
118,119,99.65742735384643,0.04117309040224952
119,120,99.59376726462514,0.04141636564610305
120,121,99.76200328383496,0.04141217580669441
121,122,99.62810966850432,0.04150716488897023
122,123,99.65989608943042,0.04142258546797175
123,124,99.57577619820185,0.041586632384013916
124,125,99.48093496431261,0.04195423085052038
125,126,99.47894316532734,0.04183953445933259
126,127,99.40311820920861,0.04205093246283463
127,128,99.5482319947123,0.04174676207175641
128,129,99.67951613611467,0.041429523563512836
129,130,99.71445537770931,0.04140329259072899
130,131,99.60999260588211,0.04163436112983267
131,132,99.55607159262716,0.04173489614707853
132,133,99.61999761655356,0.04131396413051324
133,134,99.59409704008073,0.04119544709948339
134,135,99.5587859917595,0.04119237166583077
135,136,99.44345072775418,0.041266772739354696
136,137,99.45568577384358,0.04113221475930776
137,138,99.49132284956745,0.04089800369312128
138,139,99.71178608856172,0.04063610574260222
139,140,99.57258763437859,0.04081044467308375
140,141,99.51828975273162,0.04095394166558789
141,142,99.549606292736,0.04097554558150789
142,143,99.46321349309821,0.04129634900774297
143,144,99.43705775388878,0.04139068183760401
144,145,99.46497414456208,0.041488242751457724
145,146,99.52130967389506,0.04145945935428615
146,147,99.45197089878252,0.041567852555639224
147,148,99.44169275650827,0.04140141022921575
148,149,99.33793126509846,0.04145598344317018
149,150,99.32316891547464,0.04141569958683147
150,151,99.24693577010676,0.04163548809876772
151,152,99.28070676122132,0.04130127697436897
152,153,99.05958919046003,0.041840821723140374
153,154,98.99137842701494,0.04188277041607975
154,155,99.02896280676359,0.04176218552562004
155,156,99.22652011176739,0.04165047361529197
156,157,99.24036800182549,0.0415676325912701
157,158,99.20662274581215,0.04164470526503896
158,159,99.07848861124694,0.04167937322309707
159,160,99.0063842010303,0.041921545127226574
160,161,99.07255379704407,0.041902949051960243
161,162,99.04858403574464,0.04187717978718594
162,163,98.94395489531212,0.042158240073811803
163,164,98.93464306812741,0.04209764271182387
164,165,98.8314990408729,0.042353658021274526
165,166,98.63098009460899,0.04283071242645397
166,167,98.46101081108628,0.04297229932004684
167,168,98.41159584486071,0.043201942306338725
168,169,98.41292840729055,0.04318136378333496
169,170,98.32815815370849,0.04337870701152206
170,171,98.5445358926163,0.04307301454001592
171,172,98.71208383462141,0.04294359902162667
172,173,98.67337435449363,0.042953240237516156
173,174,98.66059026121741,0.0431304807602396
174,175,98.73532054939791,0.04302513036978787
175,176,98.59395994470438,0.0432124880780086
176,177,98.53531547433482,0.043167171824492354
177,178,98.48221717869967,0.043408163322799835
178,179,98.50806315173602,0.043406872015472095
179,180,98.65498575657023,0.04332329840153819
180,181,98.69623522631697,0.043210367495736944
181,182,98.62581984255525,0.04310618334030409
182,183,98.61658640322179,0.04312682974765068
183,184,98.50689413725648,0.043369989456836955
184,185,98.45911588184084,0.043436644027138836
185,186,98.44614028208285,0.04338534143407026
186,187,98.4505812037468,0.04321909827219239
187,188,98.4401238289327,0.043256926434164754
188,189,98.49396929170446,0.043061374957088464
189,190,98.47450207725214,0.04304598261594992
190,191,98.61713250410278,0.04292659760218466
191,192,98.4545090665209,0.043032762117253744
192,193,98.56938985065129,0.042886787776497716
193,194,98.63166213739511,0.04281213186348331
194,195,98.65315566494397,0.04274896135900997
195,196,98.66858831022492,0.042843486584055464
196,197,98.6413147627646,0.04286477998283042
197,198,98.82830470259583,0.04254763049253096
198,199,98.73100486454359,0.04281283571346363
199,200,98.70490302518171,0.0428066176695162
200,201,98.74464443857957,0.04275101033963916
201,202,98.74498800155204,0.042527919206489205
202,203,98.7056622435562,0.042569014710985426
203,204,98.60511662045214,0.04260792031857832
204,205,98.53887597948767,0.04266008466978448
205,206,98.5054702256608,0.0425223724974035
206,207,98.4648934685478,0.04265174628462962
207,208,98.48190994127239,0.04257284988362093
208,209,98.50167446379346,0.042500442635668205
209,210,98.46906621384592,0.04280618721084717
210,211,98.45975843130964,0.04298679215872864
211,212,98.63128583589518,0.04278810268401223
212,213,98.73831976087115,0.042498693235830484
213,214,98.83094919025991,0.0424783531840151
214,215,98.83594307387703,0.04249781964575269
215,216,98.72117533918895,0.04247816851780972
216,217,98.73165486840306,0.04243655613645274
217,218,98.69017207671993,0.04237118817074935
218,219,98.65280663409035,0.042403434321783715
219,220,98.58418841467545,0.0424325425227488
220,221,98.5536533800317,0.04242965017883916
221,222,98.57453048802796,0.04240377470681558
222,223,98.50257539269523,0.04267313565731501
223,224,98.5020456675473,0.04280370400814381
224,225,98.50848121153413,0.0428342240340828
225,226,98.51231033581603,0.042769651365521424
226,227,98.52675836896346,0.04267855611708621
227,228,98.4491545037259,0.04297610766687315
228,229,98.37939539637972,0.042977932280494374
229,230,98.3960311214169,0.04298442504056561
230,231,98.32638354742491,0.04291280022452952
231,232,98.26890405626115,0.043095685625025366
232,233,98.21073311539325,0.04343019828494819
233,234,98.22467340274635,0.043418766727190805
234,235,98.0930205074372,0.04355977828096936
235,236,98.2489798899545,0.04337584298172506
236,237,98.28692620502137,0.04334899783283489
237,238,98.175360326482,0.0434850226168379
238,239,98.10808455488676,0.043535729260390774
239,240,98.16985642580528,0.043462993345663954
240,241,98.21863393944079,0.043231776020499636
241,242,98.13836908005443,0.04323266038190012
242,243,98.13221489119242,0.04324528907156738
243,244,98.18763439935489,0.043122579972201265
244,245,98.20185496862021,0.04324128686804252
245,246,98.13652455802236,0.04315473799691033
246,247,98.0122183446746,0.043320787131119545
247,248,97.81008620448179,0.04365812338847059
248,249,97.77804974291107,0.04363025746136164
249,250,76.14413567149326,0.04345449929773095
250,251,76.18581673382585,0.043156762988719725
251,252,76.04746336315586,0.043340281502352404
252,253,76.02149922698884,0.04327256552015687
253,254,76.13604083397334,0.04293015669780049
254,255,76.13994205986177,0.04292646278277884
255,256,76.1670321140463,0.04290543821487923
256,257,76.05890581811975,0.0431714534877425
257,258,76.03762085072458,0.042878626644248005
258,259,76.04214721297878,0.04303132291545823
259,260,76.10357657056949,0.04284646480286245
260,261,76.14081773405974,0.042784978080948735
261,262,76.17743832352099,0.042717006978144935
262,263,76.19560200817185,0.042600807761904724
263,264,76.14700104143431,0.042781713726382904
264,265,76.07652989931871,0.042996065858360556
265,266,76.096815999067,0.043007060995619455
266,267,76.16985482222304,0.04295317946990995
267,268,76.15123090727761,0.04308524223167223
268,269,76.1463013102338,0.04300655308783814
269,270,76.16705749512539,0.042988543547494595
270,271,76.10087820605555,0.04312511038522325
271,272,76.08039633800878,0.04330191839934897
272,273,76.09007194753787,0.04349776319392989
273,274,76.08528140864567,0.04349631055125479
274,275,76.18613379481353,0.043365900906496044
275,276,76.21694243447706,0.04326721358045078
276,277,76.22028293852073,0.04328602114458997
277,278,76.2122111774078,0.043363232098949725
278,279,76.2671849272964,0.04309358317281345
279,280,76.27915973633158,0.043034786846235046
280,281,76.36246075465041,0.042945198643690466
281,282,76.3605774011922,0.042858994015559336
282,283,76.35902064340709,0.042920886220249206
283,284,76.36109049028614,0.04297469743272932
284,285,76.38723712217227,0.04302980749131932
285,286,76.4653288224104,0.042892879089306064
286,287,76.53305589213319,0.04272573868729588
287,288,76.64484297404614,0.04248431737976722
288,289,76.58489981400218,0.042355121818115155
289,290,76.58065789418032,0.04254584077845174
290,291,76.48426989614799,0.042681092919322865
291,292,76.48813693612188,0.04266368441667191
292,293,76.59348543090252,0.04227005502735128
293,294,76.59206740247544,0.04212821160428472
294,295,76.59925895508368,0.04197288362410086
295,296,76.64663576932135,0.041796223821444656
296,297,76.67710956584773,0.04165779347990211
297,298,76.66857720507285,0.04150838951125678
298,299,76.72039720976554,0.04154473197369068
299,300,76.77621646433396,0.04172476528957597
300,301,76.7822228217207,0.041597613368572796
301,302,76.77606793893513,0.041558133326139134
302,303,76.7785079755593,0.04160045550667879
303,304,76.80603579349973,0.04136359932835444
304,305,76.78196880849877,0.04152497454069685
305,306,76.79245673992075,0.04130018100886696
306,307,76.81480943551237,0.04128936295569772
307,308,76.75826776920721,0.0412717392238803
308,309,76.81994008414964,0.04116586113544651
309,310,76.85679227460827,0.04126079617258107
310,311,76.91120106599784,0.04127839706461931
311,312,76.89035204908237,0.04130542776907234
312,313,76.96026936392838,0.04119302673762747
313,314,76.85543335104798,0.04128965289967199
314,315,76.83324628293947,0.04138518275148601
315,316,76.81048484470412,0.04129177368325682
316,317,76.59827886834222,0.0416869614839469
317,318,76.39012920203263,0.04216014930283247
318,319,76.34057496669047,0.042191116233284406
319,320,76.43597061231561,0.041844417319154045
320,321,76.48173201857699,0.041813960654373074
321,322,76.48301735153693,0.04175771768119057
322,323,76.52512600329646,0.04172277884619044
323,324,76.56633731048723,0.041725738539578894
324,325,76.59871478650665,0.04165430294238277
325,326,76.71079488693206,0.04141633395242538
326,327,76.65475596649868,0.04153474198428522
327,328,76.66954027311183,0.04153029466879886
328,329,76.66078636241285,0.041404494399097824
329,330,76.68102347770758,0.041383223630841987
330,331,76.62504702831349,0.04150099171876038
331,332,76.59831096418343,0.04159611774848977
332,333,76.5947938938306,0.04153174499229549
333,334,76.52547350116417,0.041755336167392215
334,335,76.62481087966496,0.04162485261634743
335,336,76.74203308148131,0.04142847736351893
336,337,76.70733537760695,0.04138330879062066
337,338,76.80101686465379,0.04121622942517947
338,339,76.91346693348538,0.041052179009172886
339,340,76.81048061370637,0.04127890162181387
340,341,76.7978759704192,0.04133132686862536
341,342,76.6752441077402,0.041343852115416316
342,343,76.66953580190327,0.041335104078777385
343,344,76.71891608489868,0.04115394616340783
344,345,76.75621204459816,0.04095272165696556
345,346,76.7450860193299,0.040969916383066636
346,347,76.63870979158038,0.04141140692131983
347,348,76.6232905172779,0.0414734704955111
348,349,76.61245624483668,0.04161137193292021
349,350,76.71037835947537,0.041577945844566255
350,351,76.68232535065239,0.041434543044044474
351,352,76.60297264739496,0.041533816226594404
352,353,76.58533446123032,0.041544875871727255
353,354,76.60962648742353,0.04135043624243889
354,355,76.5290929331683,0.04137246843411134
355,356,76.47093016253356,0.04176685786964706
356,357,76.43582442957262,0.04182496109355352
357,358,76.37042234509812,0.04176471097174954
358,359,76.3130266663726,0.04166855801313067
359,360,76.34813023658299,0.04170927258399176
360,361,76.31805584521022,0.04185007519600224
361,362,76.36398809622582,0.0416825716573515
362,363,76.30599199972167,0.04177279733136651
363,364,76.3709702409993,0.0416165123433714
364,365,76.32806791503627,0.04181825000734511
365,366,76.2556325366668,0.04171792968862181
366,367,76.28456489659216,0.04179771234678979
367,368,76.28528338346338,0.04184214155106732
368,369,76.31842098513208,0.04182251024099792
369,370,76.42556294862877,0.041563890023919206
370,371,76.3901627573226,0.041739940732898925
371,372,76.28314775262196,0.04191496945058127
372,373,76.25945576824353,0.04219529666949746
373,374,76.29013983025696,0.04220433847676415
374,375,76.24520552504221,0.04226785010991355
375,376,76.35022472232878,0.04185392587530098
376,377,76.22220684678538,0.041909864446163084
377,378,76.31802467927098,0.041742892923474786
378,379,76.31501465894398,0.0416781575790043
379,380,76.30434753283845,0.04159841965765526
380,381,76.22895781847006,0.04159309919464493
381,382,76.2572319667392,0.04139464537622665
382,383,76.27299449539291,0.04132113919153894
383,384,76.2677517438352,0.04132471194364968
384,385,76.36272383776203,0.041092290652811114
385,386,76.37415459924773,0.04110940685146332
386,387,76.33165941315667,0.04113521875754054
387,388,76.39281165464874,0.041042482348509456
388,389,76.35122209046598,0.04104170098573311
389,390,76.42172142980912,0.04093380986066855
390,391,76.48177443198705,0.04065500992767179
391,392,76.43202159675599,0.040811608330343904
392,393,76.43173082017603,0.04084031272065187
393,394,76.41639756171452,0.041027152142006244
394,395,76.36755635654615,0.041146832100348384
395,396,76.44499101884136,0.04112198019932197
396,397,76.40956394349222,0.04114846123140691
397,398,76.45690747478643,0.04098389736326008
398,399,76.46241668998546,0.04101202588668677
399,400,76.49829647336755,0.04088144711775942
400,401,76.44000980285071,0.041091784909114866
401,402,76.40301176645048,0.041166653118080106
402,403,76.37551770283159,0.04105146754251275
403,404,76.44617518306512,0.040997055350807506
404,405,76.48537736560513,0.04090181656930634
405,406,76.4268454138607,0.04096074047822211
406,407,76.43439337396241,0.041083128936961415
407,408,76.45091237666266,0.04116103114584633
408,409,76.46027173072689,0.04127547373190894
409,410,76.4363950685127,0.04126749028383774
410,411,76.42948199930032,0.04128951897530912
411,412,76.40307977761782,0.04150764958907207
412,413,76.39971263755852,0.04149043788847316
413,414,76.39932341856088,0.04145235252781585
414,415,76.26250809675571,0.04166353288220185
415,416,76.20689594640518,0.04165547250805798
416,417,76.26385785110739,0.04157755279023086
417,418,76.31693108303395,0.041301950051944224
418,419,76.23830813413535,0.04158497799514999
419,420,76.32631494321373,0.04141388071359155
420,421,76.33699983769826,0.04152024405236089
421,422,76.35535620428138,0.04148074743451182
422,423,76.38543318553434,0.041671580767245336
423,424,76.412766641452,0.04154076646210674
424,425,76.34724180964997,0.04165486907754584
425,426,76.36713754625505,0.04160498097630685
426,427,76.42405365025884,0.041301369840586105
427,428,76.44823755781479,0.04143046273745324
428,429,76.37829725054748,0.04142336948753829
429,430,76.39358994956558,0.04121660242654327
430,431,76.3418697414576,0.041195272118048035
431,432,76.31825864418087,0.041156843344480575
432,433,76.35727175748288,0.041054142578260705
433,434,76.4456273477382,0.041011320532533785
434,435,76.46552928979898,0.041057476344432756
435,436,76.46648935450862,0.041020668300949206
436,437,76.42446760179841,0.04099103514441737
437,438,76.46047185526469,0.04094409147365777
438,439,76.52795039184761,0.04087958161121885
439,440,76.57289013933656,0.04080986608813971
440,441,76.71596125635784,0.040513770789540264
441,442,76.72328442002129,0.040515914889844865
442,443,76.71542282262094,0.040485847547584775
443,444,76.69505453354004,0.040713068506630194
444,445,76.79600785778898,0.04041344027826317
445,446,76.7182963698667,0.04063428412725912
446,447,76.66363500682132,0.040644900965550325
447,448,76.6809230303085,0.040526977897956604
448,449,76.6873065028191,0.04055309695841557
449,450,76.8048386032762,0.04050271842612029
450,451,76.87639854026183,0.040347066659080305
451,452,76.83751489092637,0.040323516758829635
452,453,76.81273870151202,0.0404393468242473
453,454,76.83541355199169,0.04049772271327204
454,455,76.82887193746716,0.040272370401429884
455,456,76.82266621786228,0.04025044919814226
456,457,76.87825608867715,0.04009304128802385
457,458,76.8710356058788,0.0401932088752092
458,459,76.79349902768418,0.04055870640174275
459,460,76.77738255309428,0.04065425231844203
460,461,76.80361155382654,0.04069198384200316
461,462,76.92075027726314,0.040535779609816795
462,463,76.93883708604044,0.04052984322459688
463,464,76.93188055194913,0.04061107712567894
